host,para,weight
h_OG0002327,p_OG0001023,4
h_OG0003371,p_OG0001023,4
h_OG0003487,p_OG0001023,4
h_OG0003946,p_OG0001023,4
h_OG0004390,p_OG0001023,4
h_OG0005284,p_OG0001023,4
h_OG0005590,p_OG0001023,4
h_OG0005645,p_OG0001023,4
h_OG0005916,p_OG0001023,4
h_OG0005954,p_OG0001023,4
h_OG0006640,p_OG0001023,3
h_OG0006840,p_OG0001023,4
h_OG0006982,p_OG0001023,5
h_OG0007094,p_OG0001023,5
h_OG0007641,p_OG0001023,4
h_OG0008763,p_OG0001023,4
h_OG0009025,p_OG0001023,5
h_OG0009967,p_OG0001023,4
h_OG0010649,p_OG0001023,4
h_OG0011314,p_OG0001023,4
h_OG0011537,p_OG0001023,4
h_OG0012023,p_OG0001023,4
h_OG0012994,p_OG0001023,4
h_OG0007059,p_OG0001024,4
h_OG0003834,p_OG0001032,4
h_OG0011489,p_OG0001032,4
h_OG0000515,p_OG0001034,5
h_OG0008357,p_OG0001034,4
h_OG0008994,p_OG0001034,4
h_OG0010500,p_OG0001034,4
h_OG0004601,p_OG0001035,4
h_OG0007758,p_OG0001035,4
h_OG0000920,p_OG0001036,3
h_OG0011553,p_OG0001036,4
h_OG0012764,p_OG0001036,6
h_OG0003834,p_OG0001039,4
h_OG0005185,p_OG0001039,4
h_OG0008416,p_OG0001039,3
h_OG0012505,p_OG0001039,4
h_OG0012646,p_OG0001039,4
h_OG0007059,p_OG0001040,4
h_OG0002319,p_OG0001041,3
h_OG0004702,p_OG0001041,4
h_OG0005135,p_OG0001041,4
h_OG0007059,p_OG0001041,4
h_OG0008189,p_OG0001041,4
h_OG0012266,p_OG0001041,4
h_OG0000423,p_OG0001042,4
h_OG0009045,p_OG0001042,4
h_OG0009469,p_OG0001042,5
h_OG0012266,p_OG0001042,4
h_OG0005185,p_OG0001043,4
h_OG0003523,p_OG0001046,4
h_OG0003834,p_OG0001046,4
h_OG0011489,p_OG0001046,4
h_OG0007059,p_OG0001047,4
h_OG0000256,p_OG0001052,4
h_OG0000585,p_OG0001052,4
h_OG0000718,p_OG0001052,4
h_OG0001052,p_OG0001052,4
h_OG0001063,p_OG0001052,3
h_OG0002010,p_OG0001052,4
h_OG0002319,p_OG0001052,3
h_OG0002719,p_OG0001052,4
h_OG0003349,p_OG0001052,4
h_OG0003642,p_OG0001052,4
h_OG0003844,p_OG0001052,3
h_OG0004148,p_OG0001052,3
h_OG0004393,p_OG0001052,4
h_OG0004428,p_OG0001052,4
h_OG0004436,p_OG0001052,4
h_OG0004641,p_OG0001052,4
h_OG0004702,p_OG0001052,4
h_OG0004744,p_OG0001052,3
h_OG0004993,p_OG0001052,5
h_OG0005135,p_OG0001052,5
h_OG0005384,p_OG0001052,4
h_OG0005820,p_OG0001052,4
h_OG0005894,p_OG0001052,4
h_OG0005972,p_OG0001052,4
h_OG0006051,p_OG0001052,4
h_OG0006140,p_OG0001052,3
h_OG0006303,p_OG0001052,4
h_OG0006366,p_OG0001052,4
h_OG0006389,p_OG0001052,4
h_OG0006522,p_OG0001052,3
h_OG0006896,p_OG0001052,4
h_OG0006948,p_OG0001052,4
h_OG0007059,p_OG0001052,4
h_OG0007138,p_OG0001052,4
h_OG0007414,p_OG0001052,4
h_OG0007967,p_OG0001052,4
h_OG0008118,p_OG0001052,4
h_OG0008189,p_OG0001052,4
h_OG0008631,p_OG0001052,4
h_OG0008716,p_OG0001052,4
h_OG0009595,p_OG0001052,4
h_OG0009653,p_OG0001052,4
h_OG0009666,p_OG0001052,5
h_OG0010095,p_OG0001052,4
h_OG0010416,p_OG0001052,4
h_OG0010547,p_OG0001052,4
h_OG0010648,p_OG0001052,3
h_OG0011099,p_OG0001052,4
h_OG0012266,p_OG0001052,4
h_OG0012427,p_OG0001052,3
h_OG0012834,p_OG0001052,4
h_OG0012836,p_OG0001052,4
h_OG0013925,p_OG0001052,4
h_OG0014001,p_OG0001052,5
h_OG0000095,p_OG0001053,4
h_OG0000256,p_OG0001053,4
h_OG0002319,p_OG0001053,3
h_OG0002394,p_OG0001053,4
h_OG0002534,p_OG0001053,4
h_OG0003642,p_OG0001053,4
h_OG0004103,p_OG0001053,5
h_OG0004993,p_OG0001053,5
h_OG0008685,p_OG0001053,4
h_OG0009951,p_OG0001053,4
h_OG0011266,p_OG0001053,4
h_OG0011845,p_OG0001053,4
h_OG0012266,p_OG0001053,4
h_OG0014013,p_OG0001053,3
h_OG0000632,p_OG0001056,4
h_OG0005385,p_OG0001056,4
h_OG0002319,p_OG0001057,4
h_OG0006896,p_OG0001057,4
h_OG0009900,p_OG0001057,3
h_OG0012266,p_OG0001057,4
h_OG0012427,p_OG0001057,3
h_OG0000909,p_OG0001058,5
h_OG0001090,p_OG0001058,4
h_OG0002534,p_OG0001058,5
h_OG0002561,p_OG0001058,5
h_OG0002642,p_OG0001058,4
h_OG0003922,p_OG0001058,4
h_OG0004047,p_OG0001058,5
h_OG0004271,p_OG0001058,4
h_OG0005169,p_OG0001058,4
h_OG0005385,p_OG0001058,4
h_OG0006691,p_OG0001058,4
h_OG0006975,p_OG0001058,4
h_OG0007797,p_OG0001058,4
h_OG0008889,p_OG0001058,4
h_OG0008931,p_OG0001058,4
h_OG0009623,p_OG0001058,5
h_OG0009951,p_OG0001058,4
h_OG0009953,p_OG0001058,4
h_OG0010049,p_OG0001058,4
h_OG0010524,p_OG0001058,4
h_OG0010844,p_OG0001058,4
h_OG0010893,p_OG0001058,3
h_OG0011270,p_OG0001058,4
h_OG0011845,p_OG0001058,4
h_OG0012088,p_OG0001058,5
h_OG0012139,p_OG0001058,4
h_OG0012401,p_OG0001058,4
h_OG0013086,p_OG0001058,4
h_OG0013177,p_OG0001058,4
h_OG0013448,p_OG0001058,4
h_OG0000515,p_OG0001059,5
h_OG0000853,p_OG0001059,4
h_OG0001649,p_OG0001059,3
h_OG0004941,p_OG0001059,4
h_OG0005527,p_OG0001059,5
h_OG0008357,p_OG0001059,4
h_OG0008650,p_OG0001059,4
h_OG0010008,p_OG0001059,3
h_OG0010496,p_OG0001059,4
h_OG0010500,p_OG0001059,3
h_OG0011108,p_OG0001059,5
h_OG0003884,p_OG0001060,4
h_OG0009045,p_OG0001060,4
h_OG0009469,p_OG0001060,5
h_OG0006031,p_OG0001061,3
h_OG0009900,p_OG0001061,5
h_OG0008080,p_OG0001062,4
h_OG0011219,p_OG0001062,3
h_OG0001792,p_OG0001063,4
h_OG0007039,p_OG0001063,3
h_OG0007740,p_OG0001064,5
h_OG0000095,p_OG0001066,4
h_OG0000423,p_OG0001066,4
h_OG0003884,p_OG0001066,4
h_OG0005185,p_OG0001066,4
h_OG0005495,p_OG0001066,4
h_OG0007059,p_OG0001066,4
h_OG0000640,p_OG0001068,4
h_OG0000853,p_OG0001068,4
h_OG0002523,p_OG0001068,4
h_OG0003834,p_OG0001068,4
h_OG0005385,p_OG0001069,4
h_OG0006975,p_OG0001069,4
h_OG0000147,p_OG0001070,4
h_OG0001450,p_OG0001070,4
h_OG0002154,p_OG0001070,4
h_OG0002432,p_OG0001070,4
h_OG0005385,p_OG0001070,4
h_OG0005416,p_OG0001070,4
h_OG0005606,p_OG0001070,4
h_OG0005648,p_OG0001070,4
h_OG0006341,p_OG0001070,4
h_OG0006691,p_OG0001070,4
h_OG0006824,p_OG0001070,4
h_OG0007098,p_OG0001070,3
h_OG0007607,p_OG0001070,4
h_OG0008118,p_OG0001070,4
h_OG0008285,p_OG0001070,3
h_OG0008672,p_OG0001070,5
h_OG0009839,p_OG0001070,4
h_OG0009951,p_OG0001070,4
h_OG0010102,p_OG0001070,5
h_OG0010240,p_OG0001070,3
h_OG0010247,p_OG0001070,5
h_OG0011155,p_OG0001070,5
h_OG0011270,p_OG0001070,4
h_OG0011750,p_OG0001070,4
h_OG0011992,p_OG0001070,4
h_OG0012382,p_OG0001070,4
h_OG0012406,p_OG0001070,4
h_OG0013086,p_OG0001070,4
h_OG0013177,p_OG0001070,4
h_OG0013448,p_OG0001070,4
h_OG0007758,p_OG0001071,4
h_OG0006751,p_OG0001072,3
h_OG0007967,p_OG0001072,4
h_OG0008931,p_OG0001077,4
h_OG0009045,p_OG0001077,4
h_OG0009469,p_OG0001077,5
h_OG0001461,p_OG0001078,5
h_OG0000095,p_OG0001081,4
h_OG0007059,p_OG0001081,4
h_OG0007492,p_OG0001081,4
h_OG0012266,p_OG0001081,4
h_OG0000095,p_OG0001082,4
h_OG0000256,p_OG0001082,4
h_OG0000423,p_OG0001082,4
h_OG0000718,p_OG0001082,4
h_OG0001052,p_OG0001082,4
h_OG0001259,p_OG0001082,5
h_OG0002010,p_OG0001082,4
h_OG0002319,p_OG0001082,3
h_OG0002644,p_OG0001082,4
h_OG0002719,p_OG0001082,4
h_OG0002986,p_OG0001082,4
h_OG0003349,p_OG0001082,4
h_OG0003447,p_OG0001082,4
h_OG0003642,p_OG0001082,4
h_OG0003844,p_OG0001082,3
h_OG0003930,p_OG0001082,4
h_OG0004148,p_OG0001082,3
h_OG0004393,p_OG0001082,4
h_OG0004428,p_OG0001082,4
h_OG0004535,p_OG0001082,4
h_OG0004641,p_OG0001082,4
h_OG0004655,p_OG0001082,4
h_OG0004702,p_OG0001082,4
h_OG0004744,p_OG0001082,4
h_OG0004768,p_OG0001082,4
h_OG0004801,p_OG0001082,4
h_OG0004993,p_OG0001082,4
h_OG0005135,p_OG0001082,4
h_OG0005150,p_OG0001082,4
h_OG0005229,p_OG0001082,4
h_OG0005384,p_OG0001082,4
h_OG0005541,p_OG0001082,4
h_OG0005576,p_OG0001082,4
h_OG0005659,p_OG0001082,4
h_OG0006051,p_OG0001082,4
h_OG0006140,p_OG0001082,3
h_OG0006341,p_OG0001082,4
h_OG0006366,p_OG0001082,4
h_OG0006896,p_OG0001082,4
h_OG0006909,p_OG0001082,4
h_OG0007038,p_OG0001082,4
h_OG0007059,p_OG0001082,4
h_OG0007673,p_OG0001082,4
h_OG0007721,p_OG0001082,3
h_OG0007967,p_OG0001082,4
h_OG0008080,p_OG0001082,4
h_OG0008118,p_OG0001082,4
h_OG0008631,p_OG0001082,4
h_OG0008727,p_OG0001082,4
h_OG0009405,p_OG0001082,4
h_OG0009455,p_OG0001082,4
h_OG0009595,p_OG0001082,4
h_OG0009653,p_OG0001082,4
h_OG0009663,p_OG0001082,4
h_OG0009666,p_OG0001082,4
h_OG0010416,p_OG0001082,4
h_OG0010547,p_OG0001082,4
h_OG0010648,p_OG0001082,4
h_OG0011099,p_OG0001082,5
h_OG0011174,p_OG0001082,4
h_OG0011879,p_OG0001082,4
h_OG0012266,p_OG0001082,4
h_OG0012269,p_OG0001082,4
h_OG0012285,p_OG0001082,3
h_OG0012427,p_OG0001082,3
h_OG0012505,p_OG0001082,4
h_OG0012610,p_OG0001082,4
h_OG0012834,p_OG0001082,4
h_OG0012932,p_OG0001082,4
h_OG0013640,p_OG0001082,3
h_OG0013925,p_OG0001082,3
h_OG0000077,p_OG0001087,4
h_OG0000120,p_OG0001087,4
h_OG0000509,p_OG0001087,5
h_OG0000640,p_OG0001087,4
h_OG0000646,p_OG0001087,4
h_OG0000769,p_OG0001087,4
h_OG0000800,p_OG0001087,4
h_OG0000927,p_OG0001087,4
h_OG0001008,p_OG0001087,4
h_OG0001090,p_OG0001087,4
h_OG0001122,p_OG0001087,4
h_OG0001134,p_OG0001087,4
h_OG0001138,p_OG0001087,5
h_OG0001203,p_OG0001087,4
h_OG0001249,p_OG0001087,4
h_OG0001328,p_OG0001087,5
h_OG0001408,p_OG0001087,5
h_OG0001544,p_OG0001087,4
h_OG0001609,p_OG0001087,5
h_OG0001629,p_OG0001087,4
h_OG0001885,p_OG0001087,4
h_OG0001923,p_OG0001087,5
h_OG0002005,p_OG0001087,4
h_OG0002249,p_OG0001087,4
h_OG0002258,p_OG0001087,3
h_OG0002277,p_OG0001087,4
h_OG0002362,p_OG0001087,4
h_OG0002430,p_OG0001087,4
h_OG0002593,p_OG0001087,4
h_OG0002854,p_OG0001087,4
h_OG0003133,p_OG0001087,4
h_OG0003152,p_OG0001087,4
h_OG0003185,p_OG0001087,4
h_OG0003714,p_OG0001087,3
h_OG0003757,p_OG0001087,4
h_OG0003963,p_OG0001087,4
h_OG0004014,p_OG0001087,4
h_OG0004234,p_OG0001087,4
h_OG0004312,p_OG0001087,4
h_OG0004469,p_OG0001087,4
h_OG0004591,p_OG0001087,4
h_OG0004601,p_OG0001087,4
h_OG0004625,p_OG0001087,4
h_OG0005237,p_OG0001087,3
h_OG0005385,p_OG0001087,4
h_OG0005394,p_OG0001087,5
h_OG0005819,p_OG0001087,5
h_OG0005882,p_OG0001087,4
h_OG0005927,p_OG0001087,4
h_OG0006103,p_OG0001087,4
h_OG0006112,p_OG0001087,5
h_OG0006137,p_OG0001087,4
h_OG0006223,p_OG0001087,4
h_OG0006317,p_OG0001087,4
h_OG0006343,p_OG0001087,4
h_OG0006416,p_OG0001087,4
h_OG0006475,p_OG0001087,4
h_OG0006568,p_OG0001087,4
h_OG0006589,p_OG0001087,4
h_OG0007053,p_OG0001087,4
h_OG0007124,p_OG0001087,4
h_OG0007173,p_OG0001087,4
h_OG0007208,p_OG0001087,5
h_OG0007225,p_OG0001087,5
h_OG0007258,p_OG0001087,5
h_OG0007608,p_OG0001087,4
h_OG0007758,p_OG0001087,4
h_OG0007797,p_OG0001087,4
h_OG0007803,p_OG0001087,4
h_OG0007822,p_OG0001087,4
h_OG0008085,p_OG0001087,4
h_OG0008193,p_OG0001087,5
h_OG0008289,p_OG0001087,4
h_OG0008375,p_OG0001087,4
h_OG0008514,p_OG0001087,4
h_OG0008553,p_OG0001087,4
h_OG0008840,p_OG0001087,4
h_OG0008867,p_OG0001087,4
h_OG0008889,p_OG0001087,4
h_OG0008931,p_OG0001087,4
h_OG0009258,p_OG0001087,4
h_OG0009264,p_OG0001087,4
h_OG0009372,p_OG0001087,4
h_OG0009486,p_OG0001087,3
h_OG0009847,p_OG0001087,5
h_OG0009953,p_OG0001087,4
h_OG0010342,p_OG0001087,4
h_OG0010381,p_OG0001087,4
h_OG0010524,p_OG0001087,4
h_OG0011266,p_OG0001087,5
h_OG0011270,p_OG0001087,4
h_OG0011755,p_OG0001087,5
h_OG0011759,p_OG0001087,4
h_OG0011885,p_OG0001087,4
h_OG0012054,p_OG0001087,4
h_OG0012139,p_OG0001087,4
h_OG0012563,p_OG0001087,5
h_OG0012607,p_OG0001087,5
h_OG0012711,p_OG0001087,4
h_OG0012713,p_OG0001087,4
h_OG0012756,p_OG0001087,4
h_OG0012832,p_OG0001087,4
h_OG0012993,p_OG0001087,4
h_OG0013035,p_OG0001087,4
h_OG0013218,p_OG0001087,5
h_OG0013242,p_OG0001087,4
h_OG0013394,p_OG0001087,4
h_OG0013635,p_OG0001087,3
h_OG0013687,p_OG0001087,5
h_OG0013854,p_OG0001087,4
h_OG0013898,p_OG0001087,4
h_OG0013992,p_OG0001087,5
h_OG0002319,p_OG0001092,3
h_OG0003884,p_OG0001092,4
h_OG0004702,p_OG0001092,4
h_OG0006389,p_OG0001092,4
h_OG0006691,p_OG0001092,4
h_OG0006717,p_OG0001092,4
h_OG0007059,p_OG0001092,4
h_OG0007967,p_OG0001092,4
h_OG0008189,p_OG0001092,4
h_OG0010141,p_OG0001092,4
h_OG0012266,p_OG0001092,4
h_OG0003884,p_OG0001093,4
h_OG0003930,p_OG0001093,4
h_OG0000147,p_OG0001095,4
h_OG0000746,p_OG0001095,4
h_OG0001393,p_OG0001095,4
h_OG0004047,p_OG0001095,5
h_OG0005416,p_OG0001095,4
h_OG0006488,p_OG0001095,4
h_OG0006962,p_OG0001095,4
h_OG0007607,p_OG0001095,4
h_OG0007797,p_OG0001095,5
h_OG0008931,p_OG0001095,4
h_OG0009951,p_OG0001095,4
h_OG0010566,p_OG0001095,4
h_OG0010844,p_OG0001095,4
h_OG0010893,p_OG0001095,3
h_OG0011155,p_OG0001095,5
h_OG0011270,p_OG0001095,4
h_OG0012608,p_OG0001095,4
h_OG0013177,p_OG0001095,4
h_OG0013448,p_OG0001095,4
h_OG0002642,p_OG0001096,4
h_OG0003834,p_OG0001098,4
h_OG0003714,p_OG0001100,3
h_OG0005321,p_OG0001100,4
h_OG0006691,p_OG0001100,4
h_OG0009900,p_OG0001100,3
h_OG0001649,p_OG0001101,3
h_OG0002060,p_OG0001101,3
h_OG0005954,p_OG0001101,3
h_OG0007092,p_OG0001101,5
h_OG0008013,p_OG0001101,4
h_OG0011531,p_OG0001101,3
h_OG0012994,p_OG0001101,4
h_OG0005135,p_OG0001102,4
h_OG0009455,p_OG0001102,4
h_OG0005185,p_OG0001103,4
h_OG0001792,p_OG0001104,4
h_OG0000256,p_OG0001107,4
h_OG0002319,p_OG0001107,3
h_OG0003642,p_OG0001107,4
h_OG0003884,p_OG0001107,4
h_OG0005385,p_OG0001107,4
h_OG0005659,p_OG0001107,4
h_OG0006031,p_OG0001107,3
h_OG0006691,p_OG0001107,4
h_OG0007721,p_OG0001107,3
h_OG0008118,p_OG0001107,4
h_OG0009951,p_OG0001107,4
h_OG0010416,p_OG0001107,4
h_OG0012266,p_OG0001107,4
h_OG0012382,p_OG0001107,4
h_OG0001259,p_OG0001108,4
h_OG0002534,p_OG0001108,4
h_OG0006975,p_OG0001108,4
h_OG0008080,p_OG0001108,4
h_OG0013974,p_OG0001108,4
h_OG0014015,p_OG0001108,3
h_OG0005185,p_OG0001109,4
h_OG0008996,p_OG0001109,4
h_OG0006691,p_OG0001110,4
h_OG0007607,p_OG0001110,4
h_OG0007797,p_OG0001110,4
h_OG0009951,p_OG0001110,4
h_OG0010844,p_OG0001110,4
h_OG0011270,p_OG0001110,4
h_OG0013086,p_OG0001110,4
h_OG0013177,p_OG0001110,4
h_OG0013448,p_OG0001110,4
h_OG0010479,p_OG0001112,4
h_OG0011489,p_OG0001112,4
h_OG0000120,p_OG0001113,4
h_OG0008082,p_OG0001113,3
h_OG0006751,p_OG0001114,3
h_OG0012266,p_OG0001114,4
h_OG0002534,p_OG0001115,4
h_OG0006975,p_OG0001115,4
h_OG0007030,p_OG0001115,4
h_OG0008080,p_OG0001115,4
h_OG0008685,p_OG0001115,4
h_OG0011183,p_OG0001115,3
h_OG0013974,p_OG0001115,4
h_OG0003834,p_OG0001118,4
h_OG0008416,p_OG0001118,3
h_OG0008996,p_OG0001118,4
h_OG0012505,p_OG0001118,4
h_OG0012646,p_OG0001118,4
h_OG0013640,p_OG0001118,3
h_OG0003834,p_OG0001120,4
h_OG0000095,p_OG0001122,4
h_OG0000585,p_OG0001122,4
h_OG0001416,p_OG0001122,3
h_OG0002319,p_OG0001122,3
h_OG0002644,p_OG0001122,4
h_OG0002719,p_OG0001122,4
h_OG0003349,p_OG0001122,4
h_OG0003642,p_OG0001122,4
h_OG0003930,p_OG0001122,4
h_OG0004393,p_OG0001122,4
h_OG0004428,p_OG0001122,4
h_OG0004702,p_OG0001122,4
h_OG0004992,p_OG0001122,4
h_OG0005135,p_OG0001122,5
h_OG0005229,p_OG0001122,4
h_OG0005385,p_OG0001122,4
h_OG0005972,p_OG0001122,4
h_OG0006031,p_OG0001122,3
h_OG0006366,p_OG0001122,4
h_OG0006717,p_OG0001122,4
h_OG0006764,p_OG0001122,3
h_OG0007059,p_OG0001122,4
h_OG0007138,p_OG0001122,4
h_OG0007721,p_OG0001122,3
h_OG0007967,p_OG0001122,4
h_OG0008189,p_OG0001122,4
h_OG0008996,p_OG0001122,4
h_OG0009405,p_OG0001122,5
h_OG0009595,p_OG0001122,4
h_OG0009666,p_OG0001122,4
h_OG0010648,p_OG0001122,4
h_OG0012266,p_OG0001122,4
h_OG0012427,p_OG0001122,3
h_OG0012505,p_OG0001122,4
h_OG0013640,p_OG0001122,3
h_OG0013766,p_OG0001122,3
h_OG0000095,p_OG0001123,4
h_OG0000585,p_OG0001123,4
h_OG0001416,p_OG0001123,3
h_OG0002319,p_OG0001123,3
h_OG0002738,p_OG0001123,3
h_OG0003642,p_OG0001123,4
h_OG0003930,p_OG0001123,4
h_OG0004393,p_OG0001123,5
h_OG0004428,p_OG0001123,4
h_OG0004702,p_OG0001123,4
h_OG0004992,p_OG0001123,4
h_OG0005135,p_OG0001123,4
h_OG0005385,p_OG0001123,4
h_OG0005972,p_OG0001123,4
h_OG0006366,p_OG0001123,4
h_OG0006389,p_OG0001123,4
h_OG0006717,p_OG0001123,4
h_OG0007059,p_OG0001123,4
h_OG0007138,p_OG0001123,4
h_OG0007721,p_OG0001123,3
h_OG0007967,p_OG0001123,4
h_OG0008118,p_OG0001123,4
h_OG0008189,p_OG0001123,4
h_OG0009595,p_OG0001123,4
h_OG0009666,p_OG0001123,4
h_OG0010416,p_OG0001123,4
h_OG0010547,p_OG0001123,4
h_OG0012266,p_OG0001123,4
h_OG0012427,p_OG0001123,3
h_OG0012505,p_OG0001123,4
h_OG0014015,p_OG0001123,3
h_OG0001792,p_OG0001125,4
h_OG0002090,p_OG0001125,4
h_OG0003523,p_OG0001125,4
h_OG0006022,p_OG0001125,5
h_OG0007432,p_OG0001128,4
h_OG0008749,p_OG0001128,4
h_OG0009900,p_OG0001128,4
h_OG0008996,p_OG0001131,4
h_OG0000853,p_OG0001132,4
h_OG0000941,p_OG0001132,5
h_OG0001429,p_OG0001132,4
h_OG0001792,p_OG0001132,4
h_OG0002090,p_OG0001132,4
h_OG0002223,p_OG0001132,4
h_OG0003757,p_OG0001132,4
h_OG0003975,p_OG0001132,4
h_OG0004601,p_OG0001132,4
h_OG0006022,p_OG0001132,5
h_OG0007089,p_OG0001132,4
h_OG0008296,p_OG0001132,4
h_OG0009041,p_OG0001132,5
h_OG0009168,p_OG0001132,4
h_OG0009283,p_OG0001132,4
h_OG0010254,p_OG0001132,4
h_OG0010794,p_OG0001132,5
h_OG0010843,p_OG0001132,4
h_OG0011514,p_OG0001132,4
h_OG0012362,p_OG0001132,4
h_OG0012646,p_OG0001132,4
h_OG0013304,p_OG0001132,4
h_OG0013554,p_OG0001132,4
h_OG0006031,p_OG0001133,3
h_OG0000570,p_OG0001134,5
h_OG0000672,p_OG0001134,4
h_OG0002936,p_OG0001134,5
h_OG0013362,p_OG0001134,5
h_OG0001792,p_OG0001136,4
h_OG0003834,p_OG0001136,4
h_OG0000147,p_OG0001141,5
h_OG0000746,p_OG0001141,4
h_OG0001217,p_OG0001141,4
h_OG0001546,p_OG0001141,4
h_OG0006031,p_OG0001141,3
h_OG0006933,p_OG0001141,4
h_OG0006975,p_OG0001141,4
h_OG0007797,p_OG0001141,4
h_OG0008118,p_OG0001141,4
h_OG0009951,p_OG0001141,4
h_OG0010209,p_OG0001141,4
h_OG0011146,p_OG0001141,4
h_OG0013031,p_OG0001141,4
h_OG0013974,p_OG0001141,4
h_OG0014013,p_OG0001141,3
h_OG0014015,p_OG0001141,3
h_OG0008996,p_OG0001142,4
h_OG0004428,p_OG0001143,4
h_OG0007718,p_OG0001143,3
h_OG0012266,p_OG0001143,4
h_OG0013640,p_OG0001143,3
h_OG0005185,p_OG0001144,4
h_OG0000095,p_OG0001145,4
h_OG0000256,p_OG0001145,4
h_OG0000476,p_OG0001145,4
h_OG0000585,p_OG0001145,4
h_OG0000718,p_OG0001145,5
h_OG0000840,p_OG0001145,5
h_OG0001019,p_OG0001145,3
h_OG0001052,p_OG0001145,4
h_OG0001416,p_OG0001145,3
h_OG0002010,p_OG0001145,4
h_OG0002319,p_OG0001145,3
h_OG0002644,p_OG0001145,4
h_OG0002986,p_OG0001145,4
h_OG0003220,p_OG0001145,4
h_OG0003349,p_OG0001145,4
h_OG0003397,p_OG0001145,4
h_OG0003447,p_OG0001145,4
h_OG0003642,p_OG0001145,4
h_OG0003674,p_OG0001145,4
h_OG0003717,p_OG0001145,4
h_OG0003844,p_OG0001145,3
h_OG0003930,p_OG0001145,4
h_OG0004148,p_OG0001145,3
h_OG0004393,p_OG0001145,4
h_OG0004428,p_OG0001145,4
h_OG0004436,p_OG0001145,4
h_OG0004641,p_OG0001145,4
h_OG0004655,p_OG0001145,4
h_OG0004702,p_OG0001145,4
h_OG0004744,p_OG0001145,4
h_OG0004801,p_OG0001145,4
h_OG0004914,p_OG0001145,3
h_OG0004993,p_OG0001145,5
h_OG0005135,p_OG0001145,4
h_OG0005384,p_OG0001145,4
h_OG0005546,p_OG0001145,4
h_OG0005659,p_OG0001145,4
h_OG0005820,p_OG0001145,4
h_OG0005894,p_OG0001145,4
h_OG0005923,p_OG0001145,5
h_OG0005972,p_OG0001145,4
h_OG0006051,p_OG0001145,4
h_OG0006073,p_OG0001145,3
h_OG0006140,p_OG0001145,3
h_OG0006303,p_OG0001145,4
h_OG0006341,p_OG0001145,4
h_OG0006366,p_OG0001145,4
h_OG0006389,p_OG0001145,4
h_OG0006522,p_OG0001145,3
h_OG0006896,p_OG0001145,4
h_OG0006909,p_OG0001145,4
h_OG0006948,p_OG0001145,5
h_OG0007038,p_OG0001145,4
h_OG0007059,p_OG0001145,4
h_OG0007138,p_OG0001145,4
h_OG0007414,p_OG0001145,4
h_OG0007627,p_OG0001145,4
h_OG0007673,p_OG0001145,4
h_OG0007721,p_OG0001145,3
h_OG0007967,p_OG0001145,4
h_OG0008118,p_OG0001145,4
h_OG0008189,p_OG0001145,4
h_OG0008416,p_OG0001145,3
h_OG0008631,p_OG0001145,4
h_OG0008716,p_OG0001145,4
h_OG0008727,p_OG0001145,4
h_OG0009370,p_OG0001145,4
h_OG0009405,p_OG0001145,5
h_OG0009595,p_OG0001145,4
h_OG0009653,p_OG0001145,4
h_OG0009666,p_OG0001145,4
h_OG0009907,p_OG0001145,4
h_OG0009943,p_OG0001145,4
h_OG0010095,p_OG0001145,4
h_OG0010416,p_OG0001145,4
h_OG0010547,p_OG0001145,4
h_OG0010584,p_OG0001145,4
h_OG0010648,p_OG0001145,4
h_OG0011099,p_OG0001145,4
h_OG0011174,p_OG0001145,5
h_OG0011489,p_OG0001145,4
h_OG0012266,p_OG0001145,4
h_OG0012427,p_OG0001145,3
h_OG0012505,p_OG0001145,4
h_OG0012556,p_OG0001145,4
h_OG0012834,p_OG0001145,4
h_OG0012836,p_OG0001145,4
h_OG0012932,p_OG0001145,4
h_OG0013640,p_OG0001145,3
h_OG0013925,p_OG0001145,3
h_OG0014001,p_OG0001145,4
h_OG0014015,p_OG0001145,5
h_OG0001792,p_OG0001146,4
h_OG0005185,p_OG0001148,4
h_OG0000120,p_OG0001149,4
h_OG0003413,p_OG0001150,5
h_OG0009168,p_OG0001151,4
h_OG0001538,p_OG0001152,4
h_OG0001792,p_OG0001157,4
h_OG0002090,p_OG0001157,4
h_OG0003834,p_OG0001157,4
h_OG0003975,p_OG0001157,4
h_OG0005185,p_OG0001157,4
h_OG0006022,p_OG0001157,5
h_OG0008996,p_OG0001157,4
h_OG0012646,p_OG0001157,4
h_OG0013554,p_OG0001157,4
h_OG0004428,p_OG0001159,4
h_OG0001792,p_OG0001160,5
h_OG0003975,p_OG0001160,4
h_OG0004264,p_OG0001160,4
h_OG0005185,p_OG0001160,4
h_OG0007324,p_OG0001160,4
h_OG0008996,p_OG0001160,4
h_OG0009168,p_OG0001160,4
h_OG0013728,p_OG0001160,4
h_OG0007740,p_OG0001162,5
h_OG0001792,p_OG0001163,4
h_OG0003834,p_OG0001163,4
h_OG0013554,p_OG0001163,4
h_OG0000147,p_OG0001164,5
h_OG0000402,p_OG0001164,4
h_OG0000909,p_OG0001164,5
h_OG0001090,p_OG0001164,4
h_OG0001629,p_OG0001164,4
h_OG0002561,p_OG0001164,5
h_OG0002642,p_OG0001164,3
h_OG0004047,p_OG0001164,6
h_OG0006063,p_OG0001164,4
h_OG0006341,p_OG0001164,4
h_OG0006691,p_OG0001164,4
h_OG0006962,p_OG0001164,4
