Host,Parasite,Weight
ENSG00000166169,PBANKA_145520,4
ENSG00000139180,PBANKA_145520,4
ENSG00000159210,PBANKA_145520,4
ENSG00000054116,PBANKA_145520,4
ENSG00000182552,PBANKA_145520,4
ENSG00000155636,PBANKA_145520,4
ENSG00000008018,PBANKA_145520,4
ENSG00000134330,PBANKA_145520,4
ENSG00000111481,PBANKA_145520,4
ENSG00000123349,PBANKA_145520,4
ENSG00000034533,PBANKA_145520,4
ENSG00000143222,PBANKA_145520,4
ENSG00000185896,PBANKA_145560,4
ENSG00000197746,PBANKA_145560,4
ENSG00000163956,PBANKA_145610,4
ENSG00000163956,PBANKA_145620,4
ENSG00000176771,PBANKA_145640,4
ENSG00000165283,PBANKA_145670,4
ENSG00000125977,PBANKA_145670,4
ENSG00000115233,PBANKA_145670,4
ENSG00000185798,PBANKA_145670,4
ENSG00000181610,PBANKA_145670,4
ENSG00000143179,PBANKA_145670,4
ENSG00000167862,PBANKA_145670,4
ENSG00000166527,PBANKA_145690,4
ENSG00000196754,PBANKA_145690,4
ENSG00000152766,PBANKA_145690,4
ENSG00000227500,PBANKA_145740,4
ENSG00000136247,PBANKA_145770,4
ENSG00000183172,PBANKA_145770,4
ENSG00000156453,PBANKA_145790,4
ENSG00000100319,PBANKA_145790,4
ENSG00000249715,PBANKA_145790,4
ENSG00000184840,PBANKA_145800,4
ENSG00000115526,PBANKA_145800,4
ENSG00000163156,PBANKA_145800,4
ENSG00000214530,PBANKA_145800,4
ENSG00000113732,PBANKA_145800,4
ENSG00000187566,PBANKA_145820,4
ENSG00000173264,PBANKA_145820,4
ENSG00000129219,PBANKA_145820,4
ENSG00000227500,PBANKA_145820,4
ENSG00000019582,PBANKA_145820,4
ENSG00000130669,PBANKA_145820,4
ENSG00000033100,PBANKA_145820,4
ENSG00000198952,PBANKA_145820,4
ENSG00000244754,PBANKA_145890,4
ENSG00000161533,PBANKA_145890,4
ENSG00000089693,PBANKA_145890,4
ENSG00000168591,PBANKA_145890,4
ENSG00000166527,PBANKA_145890,4
ENSG00000143409,PBANKA_145890,4
ENSG00000115526,PBANKA_145890,4
ENSG00000139180,PBANKA_145890,4
ENSG00000113732,PBANKA_145890,4
ENSG00000204160,PBANKA_145890,4
ENSG00000163956,PBANKA_145890,4
ENSG00000163131,PBANKA_145970,4
ENSG00000136770,PBANKA_146030,4
ENSG00000169609,PBANKA_146080,4
ENSG00000068120,PBANKA_146080,4
ENSG00000161533,PBANKA_146080,4
ENSG00000143409,PBANKA_146080,4
ENSG00000139180,PBANKA_146080,4
ENSG00000204160,PBANKA_146080,4
ENSG00000163956,PBANKA_146080,4
ENSG00000079785,PBANKA_146090,4
ENSG00000168612,PBANKA_146090,4
ENSG00000117419,PBANKA_146090,4
ENSG00000166169,PBANKA_146100,4
ENSG00000068120,PBANKA_146110,4
ENSG00000089693,PBANKA_146110,4
ENSG00000129219,PBANKA_146110,4
ENSG00000101150,PBANKA_146110,4
ENSG00000084754,PBANKA_146110,4
ENSG00000139180,PBANKA_146110,4
ENSG00000110719,PBANKA_146110,4
ENSG00000130165,PBANKA_146110,4
ENSG00000100568,PBANKA_146110,4
ENSG00000067836,PBANKA_146110,4
ENSG00000163956,PBANKA_146110,4
ENSG00000115307,PBANKA_146110,4
ENSG00000176771,PBANKA_146120,4
ENSG00000087157,PBANKA_146140,4
ENSG00000105355,PBANKA_146140,4
ENSG00000104805,PBANKA_146140,4
ENSG00000121578,PBANKA_146140,4
ENSG00000153310,PBANKA_146140,4
ENSG00000163956,PBANKA_146140,4
ENSG00000161533,PBANKA_146160,4
ENSG00000163131,PBANKA_146160,4
ENSG00000172292,PBANKA_146160,4
ENSG00000173991,PBANKA_146190,4
ENSG00000129219,PBANKA_146190,4
ENSG00000227500,PBANKA_146190,4
ENSG00000197136,PBANKA_146190,4
ENSG00000070010,PBANKA_146200,4
ENSG00000151665,PBANKA_146200,4
ENSG00000139180,PBANKA_146200,4
ENSG00000054116,PBANKA_146200,4
ENSG00000123349,PBANKA_146200,4
ENSG00000079785,PBANKA_146260,4
ENSG00000213977,PBANKA_146260,4
ENSG00000085377,PBANKA_146260,4
ENSG00000145936,PBANKA_146260,4
ENSG00000146676,PBANKA_146260,4
ENSG00000145191,PBANKA_146260,4
ENSG00000244754,PBANKA_146270,4
ENSG00000068120,PBANKA_146270,4
ENSG00000089693,PBANKA_146270,4
ENSG00000137207,PBANKA_146270,4
ENSG00000101150,PBANKA_146270,4
ENSG00000163156,PBANKA_146270,4
ENSG00000113732,PBANKA_146270,4
ENSG00000110719,PBANKA_146270,4
ENSG00000163956,PBANKA_146270,4
ENSG00000100605,PBANKA_146270,4
ENSG00000251692,PBANKA_146280,4
ENSG00000106066,PBANKA_146290,4
ENSG00000161533,PBANKA_146290,4
ENSG00000143409,PBANKA_146290,4
ENSG00000160712,PBANKA_146290,4
ENSG00000114316,PBANKA_146310,4
ENSG00000161533,PBANKA_146310,4
ENSG00000177125,PBANKA_146310,4
ENSG00000104325,PBANKA_146310,4
ENSG00000213719,PBANKA_146310,4
ENSG00000204131,PBANKA_146310,4
ENSG00000184840,PBANKA_146310,4
ENSG00000051523,PBANKA_146310,4
ENSG00000143409,PBANKA_146310,4
ENSG00000177156,PBANKA_146310,4
ENSG00000130402,PBANKA_146310,4
ENSG00000163156,PBANKA_146310,4
ENSG00000168010,PBANKA_146310,4
ENSG00000170340,PBANKA_146310,4
ENSG00000160712,PBANKA_146310,4
ENSG00000140995,PBANKA_146310,4
ENSG00000177628,PBANKA_146310,4
ENSG00000119682,PBANKA_146310,4
ENSG00000163956,PBANKA_146310,4
ENSG00000100605,PBANKA_146310,4
ENSG00000169609,PBANKA_146350,4
ENSG00000136250,PBANKA_146350,4
ENSG00000184924,PBANKA_146350,4
ENSG00000165502,PBANKA_146350,4
ENSG00000184840,PBANKA_146350,4
ENSG00000151665,PBANKA_146350,4
ENSG00000139180,PBANKA_146350,4
ENSG00000120742,PBANKA_146350,4
ENSG00000111481,PBANKA_146350,4
ENSG00000123349,PBANKA_146350,4
ENSG00000034533,PBANKA_146350,4
ENSG00000170458,PBANKA_146360,4
ENSG00000163956,PBANKA_146360,4
ENSG00000244754,PBANKA_146400,4
ENSG00000114796,PBANKA_146400,4
ENSG00000163956,PBANKA_146400,4
ENSG00000184840,PBANKA_146450,4
ENSG00000143409,PBANKA_146450,4
ENSG00000138760,PBANKA_146450,4
ENSG00000169609,PBANKA_146460,4
ENSG00000104679,PBANKA_146460,4
ENSG00000185753,PBANKA_146460,4
ENSG00000101150,PBANKA_146460,4
ENSG00000198960,PBANKA_146460,4
ENSG00000084754,PBANKA_146460,4
ENSG00000139180,PBANKA_146460,4
ENSG00000165898,PBANKA_146460,4
ENSG00000115307,PBANKA_146460,4
ENSG00000034533,PBANKA_146460,4
ENSG00000011422,PBANKA_146460,4
ENSG00000129219,PBANKA_146480,4
ENSG00000163956,PBANKA_146480,4
ENSG00000133392,PBANKA_090140,4
ENSG00000187566,PBANKA_090150,4
ENSG00000129219,PBANKA_090150,4
ENSG00000187566,PBANKA_090220,4
ENSG00000173264,PBANKA_090220,4
ENSG00000173991,PBANKA_090220,4
ENSG00000129219,PBANKA_090220,4
ENSG00000227500,PBANKA_090220,4
ENSG00000185896,PBANKA_090220,4
ENSG00000105229,PBANKA_090220,4
ENSG00000156886,PBANKA_090220,4
ENSG00000198952,PBANKA_090220,4
ENSG00000081181,PBANKA_090270,4
ENSG00000184840,PBANKA_090310,4
ENSG00000129219,PBANKA_090320,4
ENSG00000173264,PBANKA_090330,4
ENSG00000147383,PBANKA_090330,4
ENSG00000166189,PBANKA_090330,4
ENSG00000161533,PBANKA_090360,4
ENSG00000084754,PBANKA_090390,4
ENSG00000185896,PBANKA_090410,4
ENSG00000129219,PBANKA_090440,4
ENSG00000163956,PBANKA_090440,4
ENSG00000078814,PBANKA_090450,4
ENSG00000185896,PBANKA_090450,4
ENSG00000139613,PBANKA_090460,4
ENSG00000132622,PBANKA_090480,4
ENSG00000227345,PBANKA_090520,4
ENSG00000136770,PBANKA_090520,4
ENSG00000150991,PBANKA_090520,4
ENSG00000163956,PBANKA_090520,4
ENSG00000187566,PBANKA_090530,4
ENSG00000173264,PBANKA_090530,4
ENSG00000173991,PBANKA_090530,4
ENSG00000123143,PBANKA_090530,4
ENSG00000078814,PBANKA_090530,4
ENSG00000227500,PBANKA_090530,4
ENSG00000176396,PBANKA_090530,4
ENSG00000197136,PBANKA_090530,4
ENSG00000185896,PBANKA_090530,4
ENSG00000049768,PBANKA_090530,4
ENSG00000105229,PBANKA_090530,4
ENSG00000179562,PBANKA_090530,4
ENSG00000130669,PBANKA_090530,4
ENSG00000033100,PBANKA_090530,4
ENSG00000168374,PBANKA_090560,4
ENSG00000168591,PBANKA_090560,4
ENSG00000184840,PBANKA_090560,4
ENSG00000115526,PBANKA_090560,4
ENSG00000214530,PBANKA_090560,4
ENSG00000109667,PBANKA_090560,4
ENSG00000244754,PBANKA_090570,4
ENSG00000068120,PBANKA_090570,4
ENSG00000114353,PBANKA_090570,4
ENSG00000089693,PBANKA_090570,4
ENSG00000204427,PBANKA_090570,4
ENSG00000168591,PBANKA_090570,4
ENSG00000137207,PBANKA_090570,4
ENSG00000101150,PBANKA_090570,4
ENSG00000184840,PBANKA_090570,4
ENSG00000163156,PBANKA_090570,4
ENSG00000113269,PBANKA_090570,4
ENSG00000158019,PBANKA_090570,4
ENSG00000139180,PBANKA_090570,4
ENSG00000138964,PBANKA_090570,4
ENSG00000106348,PBANKA_090570,4
ENSG00000163956,PBANKA_090570,4
ENSG00000115307,PBANKA_090570,4
ENSG00000100596,PBANKA_090570,4
ENSG00000174721,PBANKA_090580,4
ENSG00000173991,PBANKA_090580,4
ENSG00000123143,PBANKA_090580,4
ENSG00000129219,PBANKA_090580,4
ENSG00000227500,PBANKA_090580,4
ENSG00000197136,PBANKA_090580,4
ENSG00000186810,PBANKA_090580,4
ENSG00000184897,PBANKA_090580,4
ENSG00000130669,PBANKA_090580,4
ENSG00000146007,PBANKA_090640,4
ENSG00000168591,PBANKA_090640,4
ENSG00000104805,PBANKA_090640,4
ENSG00000163956,PBANKA_090640,4
ENSG00000244754,PBANKA_090660,4
ENSG00000089693,PBANKA_090660,4
ENSG00000105355,PBANKA_090660,4
ENSG00000146007,PBANKA_090660,4
ENSG00000168591,PBANKA_090660,4
ENSG00000104805,PBANKA_090660,4
ENSG00000136770,PBANKA_090660,4
ENSG00000064547,PBANKA_090660,4
ENSG00000158019,PBANKA_090660,4
ENSG00000163956,PBANKA_090660,4
ENSG00000100596,PBANKA_090660,4
ENSG00000173264,PBANKA_090680,4
ENSG00000078814,PBANKA_090680,4
ENSG00000129219,PBANKA_090680,4
ENSG00000185896,PBANKA_090680,4
ENSG00000197746,PBANKA_090680,4
ENSG00000156886,PBANKA_090680,4
ENSG00000033100,PBANKA_090680,4
ENSG00000156050,PBANKA_090690,4
ENSG00000178163,PBANKA_090690,4
ENSG00000101150,PBANKA_090690,4
ENSG00000184840,PBANKA_090690,4
ENSG00000163156,PBANKA_090690,4
ENSG00000141504,PBANKA_090690,4
ENSG00000152766,PBANKA_090690,4
ENSG00000155636,PBANKA_090690,4
ENSG00000183060,PBANKA_090690,4
ENSG00000143222,PBANKA_090690,4
ENSG00000173264,PBANKA_090740,4
ENSG00000129219,PBANKA_090740,4
ENSG00000088854,PBANKA_090750,4
ENSG00000173264,PBANKA_090750,4
ENSG00000130669,PBANKA_090750,4
ENSG00000033100,PBANKA_090750,4
ENSG00000187566,PBANKA_090870,4
ENSG00000173264,PBANKA_090870,4
ENSG00000173991,PBANKA_090870,4
ENSG00000125834,PBANKA_090870,4
ENSG00000112343,PBANKA_090870,4
ENSG00000100991,PBANKA_090870,4
ENSG00000078814,PBANKA_090870,4
ENSG00000125651,PBANKA_090870,4
ENSG00000129219,PBANKA_090870,4
ENSG00000227500,PBANKA_090870,4
ENSG00000019582,PBANKA_090870,4
ENSG00000197136,PBANKA_090870,4
ENSG00000185896,PBANKA_090870,4
ENSG00000049768,PBANKA_090870,4
ENSG00000197746,PBANKA_090870,4
ENSG00000105229,PBANKA_090870,4
ENSG00000156886,PBANKA_090870,4
ENSG00000130669,PBANKA_090870,4
ENSG00000033100,PBANKA_090870,4
ENSG00000078814,PBANKA_090890,4
ENSG00000129219,PBANKA_090890,4
ENSG00000156886,PBANKA_090890,4
ENSG00000173264,PBANKA_090910,4
ENSG00000129219,PBANKA_090910,4
ENSG00000136770,PBANKA_090910,4
ENSG00000123610,PBANKA_090910,4
ENSG00000197746,PBANKA_090910,4
ENSG00000156886,PBANKA_090910,4
ENSG00000244754,PBANKA_090920,4
ENSG00000172890,PBANKA_090920,4
ENSG00000163512,PBANKA_090920,4
ENSG00000146007,PBANKA_090920,4
ENSG00000168591,PBANKA_090920,4
ENSG00000013364,PBANKA_090920,4
ENSG00000104805,PBANKA_090920,4
ENSG00000175467,PBANKA_090920,4
ENSG00000213928,PBANKA_090920,4
ENSG00000136770,PBANKA_090920,4
ENSG00000118197,PBANKA_090920,4
ENSG00000197746,PBANKA_090920,4
ENSG00000177885,PBANKA_090920,4
ENSG00000067836,PBANKA_090920,4
ENSG00000163956,PBANKA_090920,4
ENSG00000100596,PBANKA_090920,4
ENSG00000033100,PBANKA_090920,4
ENSG00000140859,PBANKA_090920,4
ENSG00000115661,PBANKA_090920,4
ENSG00000116786,PBANKA_090980,4
ENSG00000241127,PBANKA_090980,4
ENSG00000158423,PBANKA_090980,4
ENSG00000175348,PBANKA_091000,4
ENSG00000141429,PBANKA_091000,4
ENSG00000156050,PBANKA_091000,4
ENSG00000178163,PBANKA_091000,4
ENSG00000174695,PBANKA_091000,4
ENSG00000183291,PBANKA_091000,4
ENSG00000172292,PBANKA_091000,4
ENSG00000083750,PBANKA_091000,4
ENSG00000198843,PBANKA_091000,4
ENSG00000086598,PBANKA_091000,4
ENSG00000079785,PBANKA_091010,4
ENSG00000213977,PBANKA_091010,4
ENSG00000120254,PBANKA_091010,4
ENSG00000117419,PBANKA_091010,4
ENSG00000143546,PBANKA_091020,4
ENSG00000155636,PBANKA_091020,4
ENSG00000100399,PBANKA_091070,4
ENSG00000122122,PBANKA_091070,4
ENSG00000145936,PBANKA_091080,4
ENSG00000170876,PBANKA_091110,4
ENSG00000101079,PBANKA_091110,4
ENSG00000139508,PBANKA_091110,4
ENSG00000185033,PBANKA_091110,4
ENSG00000156453,PBANKA_091110,4
ENSG00000092964,PBANKA_091110,4
ENSG00000205927,PBANKA_091110,4
ENSG00000167880,PBANKA_091110,4
ENSG00000176049,PBANKA_091110,4
ENSG00000142207,PBANKA_091110,4
ENSG00000146216,PBANKA_091110,4
ENSG00000112333,PBANKA_091110,4
ENSG00000149294,PBANKA_091110,4
ENSG00000165072,PBANKA_091110,4
ENSG00000105953,PBANKA_091110,4
ENSG00000135457,PBANKA_091110,4
ENSG00000162849,PBANKA_091110,4
ENSG00000144115,PBANKA_091110,4
ENSG00000205084,PBANKA_091110,4
ENSG00000116729,PBANKA_091110,4
ENSG00000168032,PBANKA_091110,4
ENSG00000077097,PBANKA_091110,4
ENSG00000173918,PBANKA_091110,4
ENSG00000248746,PBANKA_091110,4
ENSG00000142528,PBANKA_091110,4
ENSG00000168792,PBANKA_091110,4
ENSG00000145248,PBANKA_091110,4
ENSG00000168229,PBANKA_091110,4
ENSG00000139970,PBANKA_091110,4
ENSG00000249715,PBANKA_091110,4
ENSG00000244754,PBANKA_091140,4
ENSG00000068120,PBANKA_091140,4
ENSG00000204344,PBANKA_091140,4
ENSG00000114353,PBANKA_091140,4
ENSG00000089693,PBANKA_091140,4
ENSG00000101150,PBANKA_091140,4
ENSG00000196154,PBANKA_091140,4
ENSG00000106245,PBANKA_091140,4
ENSG00000163156,PBANKA_091140,4
ENSG00000113269,PBANKA_091140,4
ENSG00000141504,PBANKA_091140,4
ENSG00000139180,PBANKA_091140,4
ENSG00000110719,PBANKA_091140,4
ENSG00000067836,PBANKA_091140,4
ENSG00000163956,PBANKA_091140,4
ENSG00000115307,PBANKA_091140,4
ENSG00000116120,PBANKA_091170,4
ENSG00000244754,PBANKA_091180,4
ENSG00000068120,PBANKA_091180,4
ENSG00000172890,PBANKA_091180,4
ENSG00000089693,PBANKA_091180,4
ENSG00000136770,PBANKA_091180,4
ENSG00000163956,PBANKA_091180,4
ENSG00000169609,PBANKA_091200,4
ENSG00000128463,PBANKA_091200,4
ENSG00000136986,PBANKA_091200,4
ENSG00000156050,PBANKA_091200,4
ENSG00000147364,PBANKA_091200,4
ENSG00000184840,PBANKA_091200,4
ENSG00000115350,PBANKA_091200,4
ENSG00000163156,PBANKA_091200,4
ENSG00000139180,PBANKA_091200,4
ENSG00000155636,PBANKA_091200,4
ENSG00000123349,PBANKA_091200,4
ENSG00000143222,PBANKA_091200,4
ENSG00000067836,PBANKA_091220,4
ENSG00000140471,PBANKA_091220,4
ENSG00000123349,PBANKA_091230,4
ENSG00000129219,PBANKA_091280,4
ENSG00000163956,PBANKA_091290,4
ENSG00000173264,PBANKA_091300,4
ENSG00000145191,PBANKA_091300,4
ENSG00000129219,PBANKA_091320,4
ENSG00000185896,PBANKA_091320,4
ENSG00000197746,PBANKA_091320,4
ENSG00000033100,PBANKA_091320,4
ENSG00000185896,PBANKA_091340,4
ENSG00000146007,PBANKA_091370,4
ENSG00000168591,PBANKA_091370,4
ENSG00000104805,PBANKA_091370,4
ENSG00000155287,PBANKA_091370,4
ENSG00000136770,PBANKA_091370,4
ENSG00000064547,PBANKA_091370,4
ENSG00000214530,PBANKA_091370,4
ENSG00000127948,PBANKA_091370,4
ENSG00000163956,PBANKA_091370,4
ENSG00000100596,PBANKA_091370,4
ENSG00000165502,PBANKA_091380,4
ENSG00000166527,PBANKA_091380,4
ENSG00000071073,PBANKA_091380,4
ENSG00000204131,PBANKA_091380,4
ENSG00000184840,PBANKA_091380,4
ENSG00000166169,PBANKA_091380,4
ENSG00000155636,PBANKA_091380,4
ENSG00000123349,PBANKA_091380,4
ENSG00000034533,PBANKA_091380,4
ENSG00000078814,PBANKA_091390,4
ENSG00000129219,PBANKA_091390,4
ENSG00000197136,PBANKA_091390,4
ENSG00000185896,PBANKA_091390,4
ENSG00000197746,PBANKA_091390,4
ENSG00000156886,PBANKA_091390,4
ENSG00000033100,PBANKA_091390,4
ENSG00000244754,PBANKA_091420,4
ENSG00000172890,PBANKA_091420,4
ENSG00000155438,PBANKA_091420,4
ENSG00000084754,PBANKA_091420,4
ENSG00000139180,PBANKA_091420,4
ENSG00000184209,PBANKA_091420,4
ENSG00000129219,PBANKA_091430,4
ENSG00000185896,PBANKA_091430,4
ENSG00000197746,PBANKA_091430,4
ENSG00000033100,PBANKA_091430,4
ENSG00000139180,PBANKA_091460,4
ENSG00000197136,PBANKA_091480,4
ENSG00000173991,PBANKA_091490,4
ENSG00000129219,PBANKA_091490,4
ENSG00000227500,PBANKA_091490,4
ENSG00000197136,PBANKA_091490,4
ENSG00000136250,PBANKA_091530,4
ENSG00000165502,PBANKA_091530,4
ENSG00000128463,PBANKA_091530,4
ENSG00000101150,PBANKA_091530,4
ENSG00000155368,PBANKA_091530,4
ENSG00000184840,PBANKA_091530,4
ENSG00000109536,PBANKA_091530,4
ENSG00000147813,PBANKA_091530,4
ENSG00000163156,PBANKA_091530,4
ENSG00000141504,PBANKA_091530,4
ENSG00000084754,PBANKA_091530,4
ENSG00000166169,PBANKA_091530,4
ENSG00000155636,PBANKA_091530,4
ENSG00000120742,PBANKA_091530,4
ENSG00000115307,PBANKA_091530,4
ENSG00000156042,PBANKA_091530,4
ENSG00000123349,PBANKA_091530,4
ENSG00000034533,PBANKA_091530,4
ENSG00000143222,PBANKA_091530,4
ENSG00000140471,PBANKA_091580,4
ENSG00000129219,PBANKA_091590,4
ENSG00000105229,PBANKA_091590,4
ENSG00000078814,PBANKA_091610,4
ENSG00000129219,PBANKA_091610,4
ENSG00000104324,PBANKA_091620,4
ENSG00000184840,PBANKA_091620,4
ENSG00000137672,PBANKA_091660,4
ENSG00000173991,PBANKA_091700,4
ENSG00000129219,PBANKA_091700,4
ENSG00000019582,PBANKA_091700,4
ENSG00000130669,PBANKA_091700,4
ENSG00000187566,PBANKA_091710,4
ENSG00000173991,PBANKA_091710,4
ENSG00000129219,PBANKA_091710,4
ENSG00000130669,PBANKA_091710,4
ENSG00000185896,PBANKA_091770,4
ENSG00000089693,PBANKA_091800,4
ENSG00000146007,PBANKA_091800,4
ENSG00000168591,PBANKA_091800,4
ENSG00000104805,PBANKA_091800,4
ENSG00000214530,PBANKA_091800,4
ENSG00000163956,PBANKA_091800,4
ENSG00000078814,PBANKA_091810,4
ENSG00000129219,PBANKA_091810,4
ENSG00000163156,PBANKA_091820,4
ENSG00000100991,PBANKA_091830,4
ENSG00000078814,PBANKA_091830,4
ENSG00000185896,PBANKA_091830,4
ENSG00000077549,PBANKA_091830,4
ENSG00000165672,PBANKA_091860,4
ENSG00000161533,PBANKA_091880,4
ENSG00000177125,PBANKA_091880,4
ENSG00000107290,PBANKA_091880,4
ENSG00000160712,PBANKA_091880,4
ENSG00000113369,PBANKA_091880,4
ENSG00000170458,PBANKA_091910,4
ENSG00000129219,PBANKA_091910,4
ENSG00000104805,PBANKA_091910,4
ENSG00000166527,PBANKA_091910,4
ENSG00000077549,PBANKA_091910,4
ENSG00000172354,PBANKA_091910,4
ENSG00000092010,PBANKA_091910,4
ENSG00000242732,PBANKA_091910,4
ENSG00000213928,PBANKA_091910,4
ENSG00000163956,PBANKA_091910,4
ENSG00000115661,PBANKA_091910,4
ENSG00000078814,PBANKA_091930,4
ENSG00000129219,PBANKA_091930,4
ENSG00000129219,PBANKA_091970,4
ENSG00000128040,PBANKA_091990,4
ENSG00000156453,PBANKA_091990,4
ENSG00000205927,PBANKA_091990,4
ENSG00000169129,PBANKA_091990,4
ENSG00000276293,PBANKA_091990,4
ENSG00000142207,PBANKA_091990,4
ENSG00000149294,PBANKA_091990,4
ENSG00000198722,PBANKA_091990,4
ENSG00000165072,PBANKA_091990,4
ENSG00000124215,PBANKA_091990,4
ENSG00000105953,PBANKA_091990,4
ENSG00000135457,PBANKA_091990,4
ENSG00000162849,PBANKA_091990,4
ENSG00000078900,PBANKA_091990,4
ENSG00000143126,PBANKA_091990,4
ENSG00000178175,PBANKA_091990,4
ENSG00000186462,PBANKA_091990,4
ENSG00000248746,PBANKA_091990,4
ENSG00000143375,PBANKA_091990,4
ENSG00000112584,PBANKA_091990,4
ENSG00000142528,PBANKA_091990,4
ENSG00000249715,PBANKA_091990,4
ENSG00000136770,PBANKA_092000,4
ENSG00000129219,PBANKA_092110,4
ENSG00000156886,PBANKA_092110,4
ENSG00000052344,PBANKA_092130,4
ENSG00000205593,PBANKA_092130,4
ENSG00000171812,PBANKA_092130,4
ENSG00000100075,PBANKA_092140,4
ENSG00000117419,PBANKA_092140,4
ENSG00000239474,PBANKA_092150,4
ENSG00000129219,PBANKA_092190,4
ENSG00000185896,PBANKA_092190,4
ENSG00000100596,PBANKA_092190,4
ENSG00000033100,PBANKA_092190,4
ENSG00000136770,PBANKA_092200,4
ENSG00000168591,PBANKA_092210,4
ENSG00000104805,PBANKA_092210,4
ENSG00000136770,PBANKA_092210,4
ENSG00000214530,PBANKA_092210,4
ENSG00000163956,PBANKA_092210,4
ENSG00000125818,PBANKA_092230,4
ENSG00000166169,PBANKA_092230,4
ENSG00000163956,PBANKA_092230,4
ENSG00000185896,PBANKA_092240,4
ENSG00000078814,PBANKA_092280,4
ENSG00000129219,PBANKA_092280,4
ENSG00000156886,PBANKA_092280,4
ENSG00000136770,PBANKA_092290,4
ENSG00000068120,PBANKA_092340,4
ENSG00000204344,PBANKA_092340,4
ENSG00000070495,PBANKA_092340,4
ENSG00000125826,PBANKA_092340,4
ENSG00000022277,PBANKA_092340,4
ENSG00000087157,PBANKA_092340,4
ENSG00000163512,PBANKA_092340,4
ENSG00000089693,PBANKA_092340,4
ENSG00000105355,PBANKA_092340,4
ENSG00000146007,PBANKA_092340,4
ENSG00000111642,PBANKA_092340,4
ENSG00000105339,PBANKA_092340,4
ENSG00000168591,PBANKA_092340,4
ENSG00000122694,PBANKA_092340,4
ENSG00000136279,PBANKA_092340,4
ENSG00000071553,PBANKA_092340,4
ENSG00000155287,PBANKA_092340,4
ENSG00000172354,PBANKA_092340,4
ENSG00000103496,PBANKA_092340,4
ENSG00000159720,PBANKA_092340,4
ENSG00000092010,PBANKA_092340,4
ENSG00000213928,PBANKA_092340,4
ENSG00000172893,PBANKA_092340,4
ENSG00000136770,PBANKA_092340,4
ENSG00000064547,PBANKA_092340,4
ENSG00000103507,PBANKA_092340,4
ENSG00000115526,PBANKA_092340,4
ENSG00000163156,PBANKA_092340,4
ENSG00000214530,PBANKA_092340,4
ENSG00000113269,PBANKA_092340,4
ENSG00000171700,PBANKA_092340,4
ENSG00000158019,PBANKA_092340,4
ENSG00000110057,PBANKA_092340,4
ENSG00000180353,PBANKA_092340,4
ENSG00000110719,PBANKA_092340,4
ENSG00000138964,PBANKA_092340,4
ENSG00000177885,PBANKA_092340,4
ENSG00000163956,PBANKA_092340,4
ENSG00000169403,PBANKA_092340,4
ENSG00000140859,PBANKA_092340,4
ENSG00000142657,PBANKA_092340,4
ENSG00000244754,PBANKA_092350,4
ENSG00000068120,PBANKA_092350,4
ENSG00000106066,PBANKA_092350,4
ENSG00000161533,PBANKA_092350,4
ENSG00000089693,PBANKA_092350,4
ENSG00000168010,PBANKA_092350,4
ENSG00000139180,PBANKA_092350,4
ENSG00000067836,PBANKA_092350,4
ENSG00000204160,PBANKA_092350,4
ENSG00000163956,PBANKA_092350,4
ENSG00000113558,PBANKA_092380,4
ENSG00000166527,PBANKA_092380,4
ENSG00000170458,PBANKA_092390,4
ENSG00000213928,PBANKA_092390,4
ENSG00000163956,PBANKA_092390,4
ENSG00000016864,PBANKA_092400,4
ENSG00000130560,PBANKA_092400,4
ENSG00000115268,PBANKA_092400,4
ENSG00000069849,PBANKA_092400,4
ENSG00000088766,PBANKA_092400,4
ENSG00000166527,PBANKA_092400,4
ENSG00000184840,PBANKA_092400,4
ENSG00000143409,PBANKA_092400,4
ENSG00000151665,PBANKA_092400,4
ENSG00000147687,PBANKA_092400,4
ENSG00000084754,PBANKA_092400,4
ENSG00000139180,PBANKA_092400,4
ENSG00000162441,PBANKA_092400,4
ENSG00000160712,PBANKA_092400,4
ENSG00000092108,PBANKA_092400,4
ENSG00000182552,PBANKA_092400,4
ENSG00000155636,PBANKA_092400,4
ENSG00000204160,PBANKA_092400,4
ENSG00000129636,PBANKA_092400,4
ENSG00000115325,PBANKA_092400,4
ENSG00000123349,PBANKA_092400,4
ENSG00000034533,PBANKA_092400,4
ENSG00000143222,PBANKA_092400,4
ENSG00000187566,PBANKA_092410,4
ENSG00000136457,PBANKA_092410,4
ENSG00000052344,PBANKA_092410,4
ENSG00000184524,PBANKA_092410,4
ENSG00000066185,PBANKA_092410,4
ENSG00000221983,PBANKA_092420,4
ENSG00000166169,PBANKA_092420,4
ENSG00000147813,PBANKA_092440,4
ENSG00000173264,PBANKA_092450,4
ENSG00000244754,PBANKA_092480,4
ENSG00000125818,PBANKA_092480,4
ENSG00000221983,PBANKA_092480,4
ENSG00000185896,PBANKA_092480,4
ENSG00000077549,PBANKA_092480,4
ENSG00000136770,PBANKA_092480,4
ENSG00000213977,PBANKA_092510,4
ENSG00000187566,PBANKA_092510,4
ENSG00000215305,PBANKA_092510,4
ENSG00000129219,PBANKA_092510,4
ENSG00000166527,PBANKA_092520,4
ENSG00000143409,PBANKA_092520,4
ENSG00000169609,PBANKA_092530,4
ENSG00000214087,PBANKA_092530,4
ENSG00000184924,PBANKA_092530,4
